Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	full_strain_name	abb_strain_name	NCBI tax ID	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	3	01	2	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	8928	8928	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	3	03	2	TRUE	4.012	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	7262	7262	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	3	09	2	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	6165	6165	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	3	10	2	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	4171	4171	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	6	01	2	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	9045	9045	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	6	03	2	TRUE	3.967	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	7939	7939	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	6	09	2	TRUE	3.965	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	6785	6785	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	6	10	2	TRUE	3.967	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	6965	6965	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	12	01	2	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	7230	7230	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	12	03	2	TRUE	3.986	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	11981	11981	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	12	09	2	TRUE	3.975	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	10217	10217	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_2	Methylprednisolone	4	12	10	2	TRUE	3.967	4.111	314.189325	315.19715	SS_MA_TM	Control_2	Control_2	NA	6658	6658	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	0	01	3	TRUE	3.975	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2123	2525	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	0	03	3	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2939	3027	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	0	09	3	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	4693	3212	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	0	10	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	3404	1674	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	1.5	01	3	TRUE	4.054	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	908	1192	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	1.5	03	3	TRUE	3.942	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	3449	2617	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	1.5	09	3	TRUE	3.974	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2401	2077	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	1.5	10	3	TRUE	3.986	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	4042	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	3	01	3	TRUE	3.985	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	1384	2858	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	3	03	3	TRUE	3.963	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	4664	1295	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	3	09	3	TRUE	4.064	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	934	2128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	3	10	3	TRUE	3.975	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	4032	3749	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	6	01	3	TRUE	3.972	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	3426	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	6	03	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2595	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	6	09	3	TRUE	3.94	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2023	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	6	10	3	TRUE	4.085	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2292	5367	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	12	01	3	TRUE	4.083	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	1458	4602	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	12	03	3	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	1313	1274	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	12	09	3	TRUE	3.988	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	3483	3128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Escherichia coli	Methylprednisolone	4	12	10	3	TRUE	3.944	4.111	314.189325	315.19715	SS_MA_TM	Escherichia coli	E. coli	679895	2735	857	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	0	01	3	TRUE	3.974	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	5892	2525	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	0	09	3	TRUE	3.987	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	2528	3212	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	0	10	3	TRUE	3.964	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	2532	1674	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	1.5	01	3	TRUE	4.045	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1658	1192	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	1.5	03	3	TRUE	3.94	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	2354	2617	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	1.5	09	3	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	2578	2077	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	1.5	10	3	TRUE	3.999	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	5156	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	3	01	3	TRUE	4	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	3914	2858	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	3	03	3	TRUE	3.977	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	4697	1295	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	3	09	3	TRUE	3.974	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	4389	2128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	3	10	3	TRUE	3.968	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	3642	3749	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	6	01	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1538	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	6	03	3	TRUE	3.964	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	2432	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	6	09	3	TRUE	4.119	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	924	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	6	10	3	TRUE	3.987	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1279	5367	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	12	01	3	TRUE	3.966	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1375	4602	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	12	03	3	TRUE	4.187	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	675	1274	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	12	09	3	TRUE	4.01	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1212	3128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Streptococcus salivarius	Methylprednisolone	4	12	10	3	TRUE	4.053	4.111	314.189325	315.19715	SS_MA_TM	Streptococcus salivarius	S. salivarius	1304	1322	857	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	0	03	3	TRUE	3.954	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3193	3027	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	0	09	3	TRUE	3.962	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	1109	3212	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	0	10	3	TRUE	3.963	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	2762	1674	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	1.5	01	3	TRUE	3.93	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	4268	1192	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	1.5	03	3	TRUE	4.042	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3732	2617	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	1.5	09	3	TRUE	4.045	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	1659	2077	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	1.5	10	3	TRUE	3.967	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	1770	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	3	01	3	TRUE	3.986	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	2756	2858	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	3	03	3	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	2860	1295	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	3	09	3	TRUE	3.966	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3556	2128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	3	10	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3064	3749	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	6	01	3	TRUE	4.054	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	1785	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	6	03	3	TRUE	3.944	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	4666	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	6	09	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	2861	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	6	10	3	TRUE	4.081	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3675	5367	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	12	01	3	TRUE	3.975	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	6032	4602	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	12	03	3	TRUE	4.076	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	3602	1274	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	12	09	3	TRUE	4.076	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	5704	3128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Capnocytophaga ochracea	Methylprednisolone	4	12	10	3	TRUE	4.044	4.111	314.189325	315.19715	SS_MA_TM	Capnocytophaga ochracea	C. ochracea	521097	4260	857	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	0	01	3	TRUE	4.076	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	901	2525	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	0	03	3	TRUE	4.055	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	1151	3027	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	0	09	3	TRUE	4.063	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2224	3212	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	0	10	3	TRUE	3.944	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	4403	1674	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	1.5	01	3	TRUE	4.364	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	782	1192	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	1.5	10	3	TRUE	4.064	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	1538	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	3	03	3	TRUE	4.062	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2219	1295	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	6	01	3	TRUE	4.054	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2489	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	6	03	3	TRUE	4.04	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2810	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	6	09	3	TRUE	4.05	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2843	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	6	10	3	TRUE	4.075	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	3569	5367	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	12	01	3	TRUE	4.065	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2849	4602	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	12	03	3	TRUE	4.144	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	733	1274	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	12	09	3	TRUE	4.077	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2691	3128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Gemella morbillorum	Methylprednisolone	4	12	10	3	TRUE	4.055	4.111	314.189325	315.19715	SS_MA_TM	Gemella morbillorum	G. morbillorum	29391	2751	857	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	0	01	3	TRUE	4.066	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2525	2525	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	0	03	3	TRUE	4.066	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	3027	3027	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	0	09	3	TRUE	3.954	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	3212	3212	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	0	10	3	TRUE	4.075	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	1674	1674	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	1.5	03	3	TRUE	3.943	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2617	2617	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	1.5	09	3	TRUE	4.356	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2077	2077	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	1.5	10	3	TRUE	4.055	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2205	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	3	01	3	TRUE	3.964	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2858	2858	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	3	09	3	TRUE	4.045	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2128	2128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	3	10	3	TRUE	3.966	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	3749	3749	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	6	01	3	TRUE	4.043	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2364	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	6	03	3	TRUE	4.317	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	1071	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	6	09	3	TRUE	3.974	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	2871	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	6	10	3	TRUE	4.042	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	5367	5367	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	12	01	3	TRUE	3.975	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	4602	4602	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	12	09	3	TRUE	4.033	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	3128	3128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Control_3	Methylprednisolone	4	12	10	3	TRUE	4.054	4.111	314.189325	315.19715	SS_MA_TM	Control_3	Control_3	NA	857	857	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	0	01	3	TRUE	3.986	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	6124	2525	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	0	03	3	TRUE	3.966	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	2759	3027	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	1.5	01	3	TRUE	3.942	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	3145	1192	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	1.5	03	3	TRUE	3.955	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	3018	2617	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	1.5	09	3	TRUE	3.943	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	1849	2077	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	1.5	10	3	TRUE	3.974	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	3817	2205	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	3	01	3	TRUE	4.007	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	4480	2858	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	3	03	3	TRUE	3.963	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	3615	1295	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	3	09	3	TRUE	3.976	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	4813	2128	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	3	10	3	TRUE	3.93	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	4465	3749	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	6	01	3	TRUE	3.964	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	2273	2364	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	6	03	3	TRUE	3.952	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	2947	1071	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	6	09	3	TRUE	3.942	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	4556	2871	5000	1	5000	5000	1	FALSE
M_METHYLPREDNISOLONE_1	Lactobacillus gasseri	Methylprednisolone	4	6	10	3	TRUE	4.087	4.111	314.189325	315.19715	SS_MA_TM	Lactobacillus gasseri	L. gasseri	324831	5064	5367	5000	1	5000	5000	1	FALSE
