Drug	Strain	ParentCompound	numPoolsTested	Time	Pool	plateID	Manual_Selection	RT	RT_MB	MZ	LeadingMZ	analysisType	full_strain_name	abb_strain_name	NCBI tax ID	Area	AreaControl	AreaControlsubtracted	pval	endConc	startConc	ratioCompoundIntensityStartEnd	hit
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	0	12	14	TRUE	4.318	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	7514	7716	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	1.5	05	14	TRUE	4.344	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	8862	0	8862	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	1.5	09	14	TRUE	4.343	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	8941	0	8941	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	1.5	12	14	TRUE	4.078	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	2444	6268	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	3	05	14	TRUE	4.314	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	6094	4170	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	3	09	14	TRUE	4.32	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	8688	10852	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	3	12	14	TRUE	4.039	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	3728	7432	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	6	05	14	TRUE	4.343	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	4715	3377	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	6	09	14	TRUE	4.33	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	2948	3623	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	6	12	14	TRUE	4.287	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	2627	0	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	12	05	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	0	6732	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Alloscardovia omnicolens	Betamethasone	3	12	09	14	TRUE	4.308	4.07	332.179903	333.187728	SS_AA_TM	Alloscardovia omnicolens	A. omnicolens	1120979	5199	4920	5000	0.9272263421369531	5000	7387	0.6768647624204683	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	0	05	14	TRUE	4.133	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	5815	7417	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	0	09	14	TRUE	4.099	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	660	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	1.5	05	14	TRUE	4.098	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	1678	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	1.5	09	14	TRUE	4.209	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	3406	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	1.5	12	14	TRUE	4.331	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	5006	6268	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	3	05	14	TRUE	4.332	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	10287	4170	6117	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	3	09	14	TRUE	4.354	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	9079	10852	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	3	12	14	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	7388	7432	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	6	05	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	0	3377	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	6	09	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	0	3623	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	6	12	14	TRUE	4.309	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	7293	0	7293	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	12	05	14	TRUE	4.352	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	9460	6732	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	12	09	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	0	4920	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Capnocytophaga ochracea	Betamethasone	3	12	12	14	TRUE	4.112	4.07	332.179903	333.187728	SS_AA_TM	Capnocytophaga ochracea	C. ochracea	521097	3950	1879	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	0	05	14	TRUE	4.155	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	2458	7417	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	0	09	14	TRUE	4.299	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	707	0	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	0	12	14	TRUE	4.107	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	4534	7716	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	1.5	05	14	TRUE	4.332	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	8015	0	8015	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	1.5	09	14	TRUE	4.344	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	5451	0	5451	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	1.5	12	14	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	12597	6268	6329	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	3	05	14	TRUE	4.287	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	6864	4170	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	3	09	14	TRUE	4.321	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	7367	10852	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	3	12	14	TRUE	4.355	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	6816	7432	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	6	05	14	TRUE	4.332	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	4041	3377	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	6	09	14	TRUE	4.298	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	5520	3623	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	6	12	14	TRUE	4.355	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	11579	0	11579	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	12	05	14	TRUE	4.324	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	11111	6732	5000	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	12	09	14	TRUE	4.32	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	9954	4920	5034	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella haemolysans	Betamethasone	3	12	12	14	TRUE	4.354	4.07	332.179903	333.187728	SS_AA_TM	Gemella haemolysans	G. haemolysans	546270	9515	1879	7636	1	5890	5000	1.178	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	0	05	14	TRUE	4.12	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	4022	7417	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	0	09	14	TRUE	4.319	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	7927	0	7927	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	0	12	14	TRUE	4.134	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	1103	7716	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	1.5	05	14	TRUE	4.355	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	9103	0	9103	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	1.5	09	14	TRUE	4.153	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	5313	0	5313	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	1.5	12	14	TRUE	3.997	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	4719	6268	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	3	05	14	TRUE	4.308	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	13539	4170	9369	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	3	09	14	TRUE	4.307	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	10505	10852	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	3	12	14	TRUE	4.332	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	9272	7432	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	6	05	14	TRUE	4.343	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	5188	3377	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	6	09	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	0	3623	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	6	12	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	0	0	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	12	05	14	TRUE	4.322	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	6177	6732	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	12	09	14	TRUE	4.31	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	6633	4920	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Gemella morbillorum	Betamethasone	3	12	12	14	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Gemella morbillorum	G. morbillorum	29391	3427	1879	5000	1	5000	5975.666666666667	0.8367267250515981	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	0	05	14	TRUE	4.309	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	7417	7417	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	0	09	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	0	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	0	12	14	TRUE	4.342	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	7716	7716	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	1.5	05	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	0	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	1.5	12	14	TRUE	4.096	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	6268	6268	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	3	05	14	TRUE	4.298	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	4170	4170	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	3	09	14	TRUE	4.329	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	10852	10852	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	3	12	14	TRUE	4.307	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	7432	7432	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	6	05	14	TRUE	4.321	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	3377	3377	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	6	09	14	TRUE	4.11	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	3623	3623	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	6	12	14	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	0	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	12	05	14	TRUE	4.319	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	6732	6732	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	12	09	14	TRUE	4.076	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	4920	4920	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Control_14	Betamethasone	3	12	12	14	TRUE	4.033	4.07	332.179903	333.187728	SS_AA_TM	Control_14	Control_14	NA	1879	1879	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	0	05	15	TRUE	4.342	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	3857	5619	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	0	09	15	TRUE	4.311	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	1672	3493	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	0	12	15	TRUE	3.898	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	2209	5206	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	1.5	05	15	TRUE	4.289	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	10074	9402	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	1.5	09	15	TRUE	4.299	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	9683	0	9683	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	1.5	12	15	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	6688	9770	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	3	05	15	TRUE	4.151	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	2338	3260	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	3	09	15	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	0	8357	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	3	12	15	TRUE	4.322	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	9950	4002	5948	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	6	05	15	TRUE	4.344	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	7342	860	6482	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	6	09	15	TRUE	4.344	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	8750	4467	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	6	12	15	TRUE	4.344	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	5813	4319	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	12	05	15	TRUE	4.322	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	744	3065	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	12	09	15	TRUE	4.075	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	751	1595	5000	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus reuteri	Betamethasone	3	12	12	15	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus reuteri	L. reuteri	299033	6098	0	6098	1	5366	5000	1.0732	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	0	05	15	TRUE	4.298	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	2127	5619	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	0	09	15	TRUE	3.898	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	1824	3493	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	0	12	15	TRUE	4.11	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	2923	5206	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	1.5	05	15	TRUE	4.3	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	6432	9402	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	1.5	09	15	TRUE	4.343	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	9258	0	9258	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	1.5	12	15	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	0	9770	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	3	05	15	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	4965	3260	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	3	09	15	TRUE	4.073	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	783	8357	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	3	12	15	TRUE	4.296	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	3389	4002	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	6	05	15	TRUE	3.955	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	765	860	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	6	09	15	TRUE	4.331	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	2750	4467	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	6	12	15	TRUE	4.32	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	3873	4319	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	12	05	15	TRUE	3.976	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	753	3065	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	12	09	15	TRUE	4.187	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	2488	1595	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Lactobacillus ruminis	Betamethasone	3	12	12	15	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Lactobacillus ruminis	L. ruminis	525362	0	0	5000	1	5000	5000	1	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	0	05	15	TRUE	4.165	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	1916	5619	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	0	09	15	TRUE	4.232	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	558	3493	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	0	12	15	TRUE	3.877	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	2699	5206	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	1.5	05	15	TRUE	4.329	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	6647	9402	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	1.5	09	15	TRUE	4.333	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	6470	0	6470	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	1.5	12	15	TRUE	4.131	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	4807	9770	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	3	05	15	TRUE	3.93	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	3509	3260	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	3	09	15	TRUE	4.078	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	1064	8357	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	3	12	15	TRUE	3.877	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	2088	4002	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	6	05	15	TRUE	4.309	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	3348	860	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	6	09	15	TRUE	4.332	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	4024	4467	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	6	12	15	TRUE	4.156	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	2770	4319	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
M_BETAMETHASONE_1	Streptococcus anginosus	Betamethasone	3	12	05	15	TRUE	0	4.07	332.179903	333.187728	SS_AA_TM	Streptococcus anginosus	S. anginosus	1000570	0	3065	5000	1	5521.333333333333	5000	1.1042666666666665	FALSE
